iter	Passed	Remaining
1697	6110	65862
1698	6113	65856
1699	6117	65857
1700	6121	65851
1701	6126	65860
1702	6129	65860
1703	6134	65862
1704	6137	65858
1705	6141	65854
1706	6145	65859
1707	6149	65863
1708	6153	65863
1709	6158	65866
1710	6161	65860
1711	6165	65863
1712	6169	65859
1713	6173	65863
1714	6177	65860
1715	6180	65857
1716	6184	65856
1717	6188	65850
1718	6192	65856
1719	6196	65851
1720	6200	65851
1721	6203	65846
1722	6207	65851
1723	6211	65847
1724	6215	65844
1725	6218	65839
1726	6221	65832
1727	6225	65832
1728	6229	65832
1729	6233	65833
1730	6238	65838
1731	6241	65834
1732	6245	65836
1733	6250	65846
1734	6253	65838
1735	6258	65844
1736	6262	65849
1737	6266	65845
1738	6270	65841
1739	6273	65836
1740	6277	65831
1741	6280	65828
1742	6284	65830
1743	6288	65825
1744	6291	65821
1745	6295	65820
1746	6299	65821
1747	6303	65817
1748	6306	65812
1749	6310	65810
1750	6314	65806
1751	6318	65809
1752	6322	65806
1753	6325	65805
1754	6329	65800
1755	6333	65800
1756	6336	65797
1757	6341	65799
1758	6344	65796
1759	6348	65796
1760	6352	65797
1761	6356	65798
1762	6361	65801
1763	6365	65801
1764	6368	65797
1765	6372	65793
1766	6375	65791
1767	6379	65785
1768	6382	65778
1769	6387	65785
1770	6391	65789
1771	6395	65783
1772	6399	65785
1773	6403	65786
1774	6406	65782
1775	6410	65782
1776	6414	65779
1777	6418	65784
1778	6423	65786
1779	6426	65784
1780	6430	65781
1781	6434	65783
1782	6438	65779
1783	6442	65780
1784	6446	65782
1785	6449	65777
1786	6454	65782
1787	6457	65773
1788	6461	65769
1789	6464	65766
1790	6468	65762
1791	6472	65767
1792	6476	65769
1793	6480	65763
1794	6483	65758
1795	6487	65752
1796	6491	65753
1797	6494	65747
1798	6498	65743
1799	6502	65742
1800	6506	65743
1801	6509	65741
1802	6513	65740
1803	6517	65738
1804	6521	65737
1805	6524	65733
1806	6528	65733
1807	6533	65735
1808	6537	65742
1809	6541	65740
1810	6544	65734
1811	6548	65733
1812	6552	65729
1813	6555	65725
1814	6559	65725
1815	6563	65725
1816	6567	65721
1817	6570	65715
1818	6574	65708
1819	6577	65702
1820	6580	65695
1821	6584	65692
1822	6587	65685
1823	6591	65688
1824	6595	65681
1825	6599	65683
1826	6603	65680
1827	6606	65676
1828	6610	65673
1829	6614	65674
1830	6617	65667
1831	6621	65664
1832	6624	65658
1833	6628	65656
1834	6632	65653
1835	6636	65653
1836	6640	65651
1837	6643	65649
1838	6647	65651
1839	6651	65645
1840	6655	65643
1841	6658	65636
1842	6661	65628
1843	6664	65622
1844	6668	65619
1845	6672	65623
1846	6676	65624
1847	6680	65621
1848	6684	65620
1849	6688	65622
1850	6692	65618
1851	6696	65616
1852	6699	65612
1853	6703	65606
1854	6707	65611
1855	6711	65606
1856	6714	65605
1857	6718	65604
1858	6722	65604
1859	6726	65604
1860	6730	65602
1861	6734	65600
1862	6738	65603
1863	6743	65607
1864	6746	65604
1865	6750	65599
1866	6754	65599
1867	6758	65599
1868	6761	65595
1869	6765	65591
1870	6769	65596
1871	6773	65588
1872	6776	65582
1873	6780	65580
1874	6783	65578
1875	6787	65574
1876	6790	65568
1877	6794	65563
1878	6797	65556
1879	6802	65560
1880	6805	65556
1881	6809	65551
1882	6812	65546
1883	6816	65548
1884	6820	65546
1885	6824	65542
1886	6828	65541
1887	6831	65533
1888	6834	65526
1889	6838	65526
1890	6842	65526
1891	6845	65520
1892	6849	65515
1893	6853	65513
1894	6857	65514
1895	6861	65513
1896	6865	65520
1897	6869	65517
1898	6873	65517
1899	6877	65513
1900	6880	65510
1901	6885	65512
1902	6889	65515
1903	6893	65517
1904	6896	65511
1905	6900	65507
1906	6903	65499
1907	6907	65495
1908	6911	65498
1909	6914	65491
1910	6918	65490
1911	6922	65484
1912	6925	65483
1913	6929	65479
1914	6933	65475
1915	6936	65472
1916	6940	65470
1917	6944	65465
1918	6947	65463
1919	6950	65454
1920	6954	65449
1921	6957	65445
1922	6962	65449
1923	6965	65442
1924	6969	65438
1925	6972	65434
1926	6976	65430
1927	6979	65426
1928	6983	65425
1929	6987	65425
1930	6991	65425
1931	6995	65420
1932	6999	65421
1933	7002	65413
1934	7006	65409
1935	7009	65405
1936	7013	65406
1937	7017	65401
1938	7020	65396
1939	7024	65392
1940	7028	65390
1941	7032	65390
1942	7035	65384
1943	7039	65386
1944	7043	65384
1945	7046	65375
1946	7050	65371
1947	7053	65367
1948	7057	65364
1949	7060	65357
1950	7064	65357
1951	7068	65352
1952	7072	65351
1953	7075	65347
1954	7079	65344
1955	7083	65347
1956	7087	65342
1957	7090	65335
1958	7094	65331
1959	7097	65327
1960	7101	65324
1961	7105	65329
1962	7109	65322
1963	7113	65321
1964	7116	65320
1965	7120	65315
1966	7123	65308
1967	7127	65302
1968	7130	65298
1969	7134	65294
1970	7138	65295
1971	7141	65290
1972	7146	65296
1973	7150	65298
1974	7154	65293
1975	7157	65289
1976	7161	65284
1977	7166	65293
1978	7169	65288
1979	7173	65288
1980	7177	65284
1981	7180	65278
1982	7184	65278
1983	7188	65275
1984	7192	65276
1985	7195	65269
1986	7199	65266
1987	7203	65265
1988	7208	65271
1989	7211	65269
1990	7215	65268
1991	7220	65272
1992	7224	65271
1993	7227	65264
1994	7230	65258
1995	7234	65256
1996	7238	65251
1997	7241	65247
1998	7245	65244
1999	7249	65244
2000	7252	65239
2001	7256	65239
2002	7261	65247
2003	7265	65243
2004	7270	65249
2005	7274	65253
2006	7278	65255
2007	7282	65256
2008	7286	65252
2009	7290	65254
2010	7294	65255
2011	7299	65255
2012	7303	65255
2013	7306	65249
2014	7310	65246
2015	7313	65242
2016	7317	65238
2017	7321	65241
2018	7325	65236
2019	7329	65235
2020	7333	65237
2021	7337	65234
2022	7341	65235
2023	7344	65232
2024	7347	65223
2025	7351	65220
2026	7355	65216
2027	7358	65210
2028	7362	65208
2029	7366	65212
2030	7370	65207
2031	7373	65202
2032	7377	65197
2033	7380	65190
2034	7384	65191
2035	7388	65188
2036	7391	65184
2037	7395	65180
2038	7399	65180
2039	7403	65176
2040	7406	65174
2041	7411	65174
2042	7414	65171
2043	7418	65168
2044	7422	65165
2045	7425	65159
2046	7429	65155
2047	7432	65151
2048	7436	65148
2049	7440	65148
2050	7444	65147
2051	7447	65144
2052	7451	65139
2053	7454	65134
2054	7458	65126
2055	7461	65119
2056	7465	65117
2057	7469	65116
2058	7472	65110
2059	7475	65104
2060	7479	65104
2061	7483	65100
2062	7487	65103
2063	7491	65101
2064	7495	65097
2065	7499	65095
2066	7502	65092
2067	7506	65090
2068	7510	65090
2069	7514	65089
2070	7518	65089
2071	7522	65090
2072	7526	65091
2073	7531	65092
2074	7534	65088
2075	7538	65089
2076	7542	65088
2077	7546	65086
2078	7549	65080
2079	7553	65078
2080	7557	65076
2081	7562	65082
2082	7566	65080
2083	7569	65074
2084	7572	65066
2085	7576	65063
2086	7580	65061
2087	7583	65058
2088	7587	65053
2089	7590	65048
2090	7594	65043
2091	7597	65036
2092	7601	65033
2093	7605	65034
2094	7608	65028
2095	7613	65032
2096	7617	65034
2097	7621	65030
2098	7625	65030
2099	7628	65023
2100	7632	65019
2101	7635	65014
2102	7638	65008
2103	7642	65002
2104	7645	64998
2105	7649	64998
2106	7654	65005
2107	7658	65004
2108	7662	65000
2109	7665	64996
2110	7669	64992
2111	7673	64994
2112	7677	64990
2113	7680	64984
2114	7684	64978
2115	7687	64974
2116	7690	64967
2117	7694	64963
2118	7698	64960
2119	7701	64956
2120	7705	64951
2121	7708	64943
2122	7712	64942
2123	7716	64945
2124	7720	64946
2125	7724	64941
2126	7728	64942
2127	7732	64941
2128	7736	64938
2129	7740	64936
2130	7743	64932
2131	7747	64927
2132	7750	64922
2133	7754	64920
2134	7757	64914
2135	7761	64910
2136	7765	64914
2137	7769	64912
2138	7773	64907
2139	7776	64903
2140	7780	64902
2141	7784	64904
2142	7788	64902
2143	7792	64897
2144	7795	64892
2145	7800	64895
2146	7804	64897
2147	7807	64891
2148	7811	64885
2149	7814	64878
2150	7818	64880
2151	7821	64872
2152	7825	64872
2153	7829	64867
2154	7833	64864
2155	7836	64859
2156	7840	64856
2157	7844	64853
2158	7847	64849
2159	7851	64847
2160	7854	64840
2161	7858	64839
2162	7861	64832
2163	7865	64825
2164	7868	64819
2165	7871	64814
2166	7875	64810
2167	7879	64808
2168	7883	64807
2169	7886	64803
2170	7890	64799
2171	7894	64800
2172	7898	64794
2173	7901	64791
2174	7905	64787
2175	7909	64789
2176	7913	64789
2177	7917	64784
2178	7920	64777
2179	7924	64781
2180	7929	64782
2181	7932	64779
2182	7936	64773
2183	7939	64768
2184	7943	64762
2185	7946	64759
2186	7950	64756
2187	7954	64752
2188	7957	64748
2189	7960	64741
2190	7964	64734
2191	7968	64734
2192	7971	64728
2193	7974	64722
2194	7978	64717
2195	7981	64713
2196	7985	64711
2197	7989	64704
2198	7993	64706
2199	7996	64700
2200	8000	64699
2201	8004	64701
2202	8009	64703
2203	8013	64701
2204	8016	64696
2205	8020	64694
2206	8024	64691
2207	8028	64692
2208	8032	64694
2209	8036	64694
2210	8040	64694
2211	8044	64689
2212	8047	64685
2213	8051	64678
2214	8054	64675
2215	8059	64679
2216	8063	64679
2217	8068	64683
2218	8071	64681
2219	8075	64674
2220	8078	64671
2221	8082	64668
2222	8086	64663
2223	8090	64664
2224	8094	64664
2225	8098	64660
2226	8102	64659
2227	8105	64655
2228	8108	64649
2229	8112	64646
2230	8116	64644
2231	8120	64643
2232	8123	64639
2233	8128	64639
2234	8131	64636
2235	8134	64628
2236	8138	64625
2237	8142	64623
2238	8146	64621
2239	8150	64621
2240	8154	64622
2241	8158	64618
2242	8162	64615
2243	8166	64615
2244	8169	64610
2245	8173	64605
2246	8176	64602
2247	8181	64604
2248	8184	64597
2249	8187	64592
2250	8191	64590
2251	8196	64592
2252	8199	64589
2253	8203	64585
2254	8206	64582
2255	8211	64585
2256	8215	64585
2257	8218	64578
2258	8222	64572
2259	8225	64565
2260	8228	64560
2261	8232	64556
2262	8236	64553
2263	8239	64549
2264	8243	64545
2265	8246	64540
2266	8250	64535
2267	8253	64531
2268	8257	64528
2269	8261	64526
2270	8264	64521
2271	8268	64517
2272	8271	64512
2273	8276	64513
2274	8279	64508
2275	8283	64504
2276	8286	64499
2277	8290	64495
2278	8294	64495
2279	8298	64495
2280	8302	64494
2281	8306	64496
2282	8310	64489
2283	8313	64482
2284	8316	64479
2285	8320	64472
2286	8323	64467
2287	8328	64471
2288	8331	64465
2289	8335	64464
2290	8339	64460
2291	8342	64456
2292	8346	64451
2293	8350	64453
2294	8354	64451
2295	8358	64449
2296	8361	64442
2297	8364	64437
2298	8368	64434
2299	8371	64427
2300	8375	64423
2301	8379	64420
2302	8382	64415
2303	8386	64411
2304	8389	64404
2305	8393	64401
2306	8397	64400
2307	8401	64401
2308	8405	64402
2309	8409	64396
2310	8412	64393
2311	8416	64391
2312	8420	64391
2313	8424	64390
2314	8428	64387
2315	8432	64387
2316	8436	64385
2317	8440	64386
2318	8444	64385
2319	8449	64389
2320	8453	64390
2321	8457	64385
2322	8460	64380
2323	8464	64376
2324	8467	64374
2325	8471	64371
2326	8476	64373
2327	8479	64369
2328	8483	64369
2329	8487	64366
2330	8490	64361
2331	8494	64354
2332	8497	64350
2333	8501	64346
2334	8505	64344
2335	8508	64341
2336	8512	64337
2337	8516	64336
2338	8520	64335
2339	8524	64334
2340	8528	64330
2341	8531	64326
2342	8535	64321
2343	8538	64316
2344	8542	64312
2345	8546	64309
2346	8549	64307
2347	8553	64302
2348	8556	64298
2349	8560	64293
2350	8564	64290
2351	8567	64289
2352	8571	64284
2353	8576	64289
2354	8579	64283
2355	8583	64279
2356	8587	64280
2357	8591	64276
2358	8595	64277
2359	8598	64271
